locality_name,gazetted_locality_name,vicnames_id,ufi,pfi,source
MEERLIEU,MEERLIEU,101999,468966924,205408117,Victoria Locality Boundary layer (MapServer/2)
MELBOURNE,MELBOURNE,102000,777758969,205410007,Victoria Locality Boundary layer (MapServer/2)
MELBOURNE AIRPORT,MELBOURNE AIRPORT,102002,869805145,205409285,Victoria Locality Boundary layer (MapServer/2)
MELTON,MELTON,102003,791830787,205409487,Victoria Locality Boundary layer (MapServer/2)
MELTON SOUTH,MELTON SOUTH,102004,791830797,205409184,Victoria Locality Boundary layer (MapServer/2)
MELTON WEST,MELTON WEST,102005,791830789,205409311,Victoria Locality Boundary layer (MapServer/2)
MELVILLE FOREST,MELVILLE FOREST,102006,788052886,205408045,Victoria Locality Boundary layer (MapServer/2)
MELWOOD,MELWOOD,102007,836975022,205410164,Victoria Locality Boundary layer (MapServer/2)
MENA PARK,MENA PARK,102008,468966224,205408945,Victoria Locality Boundary layer (MapServer/2)
MENTONE,MENTONE,102009,720822380,205410118,Victoria Locality Boundary layer (MapServer/2)
MENZIES CREEK,MENZIES CREEK,102010,820278154,205409965,Victoria Locality Boundary layer (MapServer/2)
MEPUNGA,MEPUNGA,102012,798567272,205409750,Victoria Locality Boundary layer (MapServer/2)
MEPUNGA EAST,MEPUNGA EAST,102013,798567270,205409543,Victoria Locality Boundary layer (MapServer/2)
MEPUNGA WEST,MEPUNGA WEST,102014,798567268,205409191,Victoria Locality Boundary layer (MapServer/2)
MERBEIN,MERBEIN,102015,826549769,205409058,Victoria Locality Boundary layer (MapServer/2)
MERBEIN SOUTH,MERBEIN SOUTH,102016,826549775,205409215,Victoria Locality Boundary layer (MapServer/2)
MERBEIN WEST,MERBEIN WEST,102017,826549770,205409927,Victoria Locality Boundary layer (MapServer/2)
MEREDITH,MEREDITH,102018,802469100,205407611,Victoria Locality Boundary layer (MapServer/2)
MERINGUR,MERINGUR,102020,826549781,205407419,Victoria Locality Boundary layer (MapServer/2)
MERINO,MERINO,102021,795436749,205408067,Victoria Locality Boundary layer (MapServer/2)
MERNDA,MERNDA,102022,722909626,205409426,Victoria Locality Boundary layer (MapServer/2)
MERRIANG,MERRIANG,102023,847360190,205409924,Victoria Locality Boundary layer (MapServer/2)
MERRIANG SOUTH,MERRIANG SOUTH,102025,468965417,205409450,Victoria Locality Boundary layer (MapServer/2)
MERRICKS,MERRICKS,102026,776340616,205409776,Victoria Locality Boundary layer (MapServer/2)
MERRICKS BEACH,MERRICKS BEACH,102027,776340618,205410320,Victoria Locality Boundary layer (MapServer/2)
MERRICKS NORTH,MERRICKS NORTH,102028,776340599,205409342,Victoria Locality Boundary layer (MapServer/2)
MERRIGUM,MERRIGUM,102029,815858141,205408594,Victoria Locality Boundary layer (MapServer/2)
MERRIJIG (BAIRNSDALE),MERRIJIG,102030,836975010,205407632,Victoria Locality Boundary layer (MapServer/2)
MERRIJIG (MOUNT BULLER),MERRIJIG,102031,577907022,205407741,Victoria Locality Boundary layer (MapServer/2)
MERRIMU,MERRIMU,102032,802469074,205409556,Victoria Locality Boundary layer (MapServer/2)
MERRINEE,MERRINEE,102033,826549778,205407415,Victoria Locality Boundary layer (MapServer/2)
MERTON,MERTON,102034,806917011,205407913,Victoria Locality Boundary layer (MapServer/2)
METCALFE,METCALFE,102036,841274367,205408412,Victoria Locality Boundary layer (MapServer/2)
METCALFE EAST,METCALFE EAST,102037,839445885,205409861,Victoria Locality Boundary layer (MapServer/2)
METUNG,METUNG,102038,853633157,205409259,Victoria Locality Boundary layer (MapServer/2)
MIA MIA,MIA MIA,102039,824742320,205407776,Victoria Locality Boundary layer (MapServer/2)
MICKLEHAM,MICKLEHAM,102041,857596557,205408611,Victoria Locality Boundary layer (MapServer/2)
MIDDLE CREEK,MIDDLE CREEK,102042,835229272,205409016,Victoria Locality Boundary layer (MapServer/2)
MIDDLE PARK,MIDDLE PARK,102044,743233297,205410367,Victoria Locality Boundary layer (MapServer/2)
MIDDLE TARWIN,MIDDLE TARWIN,102045,812374104,205408644,Victoria Locality Boundary layer (MapServer/2)
MIEPOLL,MIEPOLL,102046,840422583,205408056,Victoria Locality Boundary layer (MapServer/2)
MIGA LAKE,MIGA LAKE,102047,468965570,205407671,Victoria Locality Boundary layer (MapServer/2)
MILAWA,MILAWA,102048,468965286,205408421,Victoria Locality Boundary layer (MapServer/2)
MILDURA,MILDURA,102049,826549771,205408282,Victoria Locality Boundary layer (MapServer/2)
MILL PARK,MILL PARK,102050,713612019,205409743,Victoria Locality Boundary layer (MapServer/2)
MILLBROOK,MILLBROOK,102051,802469063,205408927,Victoria Locality Boundary layer (MapServer/2)
MILLGROVE,MILLGROVE,102052,820278100,205409881,Victoria Locality Boundary layer (MapServer/2)
MILLOO,MILLOO,102053,824742232,205408171,Victoria Locality Boundary layer (MapServer/2)
MILLTOWN,MILLTOWN,102055,795436770,205408381,Victoria Locality Boundary layer (MapServer/2)
MILNES BRIDGE,MILNES BRIDGE,102056,468964905,205409559,Victoria Locality Boundary layer (MapServer/2)
MINCHA,MINCHA,102057,468964966,205408239,Victoria Locality Boundary layer (MapServer/2)
MINCHA WEST,MINCHA WEST,102058,468964941,205408298,Victoria Locality Boundary layer (MapServer/2)
MINERS REST,MINERS REST,102059,829328727,205409164,Victoria Locality Boundary layer (MapServer/2)
MINGAY,MINGAY,102060,810305631,205408277,Victoria Locality Boundary layer (MapServer/2)
MINHAMITE,MINHAMITE,102061,798567202,205407990,Victoria Locality Boundary layer (MapServer/2)
MINIMAY,MINIMAY,102062,468965461,205407522,Victoria Locality Boundary layer (MapServer/2)
MININERA,MININERA,102063,468966296,205407966,Victoria Locality Boundary layer (MapServer/2)
MINJAH,MINJAH,102064,798567210,205408157,Victoria Locality Boundary layer (MapServer/2)
MINMINDIE,MINMINDIE,102065,835229193,205408923,Victoria Locality Boundary layer (MapServer/2)
MINYIP,MINYIP,102066,844664045,205407503,Victoria Locality Boundary layer (MapServer/2)
MIOWERA,MIOWERA,102067,468966151,205407837,Victoria Locality Boundary layer (MapServer/2)
MIRALIE,MIRALIE,102068,509407416,205409886,Victoria Locality Boundary layer (MapServer/2)
MIRAM,MIRAM,102069,468965252,205408746,Victoria Locality Boundary layer (MapServer/2)
MIRBOO,MIRBOO,102071,812374064,205408568,Victoria Locality Boundary layer (MapServer/2)
MIRBOO NORTH,MIRBOO NORTH,102073,812374041,205408085,Victoria Locality Boundary layer (MapServer/2)
MIRIMBAH,MIRIMBAH,102074,499822798,205409511,Victoria Locality Boundary layer (MapServer/2)
MIRRANATWA,MIRRANATWA,102075,788052878,205407916,Victoria Locality Boundary layer (MapServer/2)
MITCHAM,MITCHAM,102076,857371265,205410000,Victoria Locality Boundary layer (MapServer/2)
MITCHELL PARK,MITCHELL PARK,102077,829328733,205409519,Victoria Locality Boundary layer (MapServer/2)
MITCHELLSTOWN,MITCHELLSTOWN,102078,840422598,205408669,Victoria Locality Boundary layer (MapServer/2)
MITIAMO,MITIAMO,102080,552285629,205407650,Victoria Locality Boundary layer (MapServer/2)
MITRE,MITRE,102081,468965483,205408010,Victoria Locality Boundary layer (MapServer/2)
MITTA MITTA,MITTA MITTA,102084,468965293,205407422,Victoria Locality Boundary layer (MapServer/2)
MITTYACK,MITTYACK,102085,826549805,205407660,Victoria Locality Boundary layer (MapServer/2)
MOCKINYA,MOCKINYA,102086,468965707,205408193,Victoria Locality Boundary layer (MapServer/2)
MODELLA,MODELLA,102088,808851394,205409210,Victoria Locality Boundary layer (MapServer/2)
MODEWARRE,MODEWARRE,102089,796758815,205409035,Victoria Locality Boundary layer (MapServer/2)
MOE,MOE,102091,808851397,205409574,Victoria Locality Boundary layer (MapServer/2)
MOE SOUTH,MOE SOUTH,102093,808851405,205409603,Victoria Locality Boundary layer (MapServer/2)
MOGGS CREEK,MOGGS CREEK,102094,796758838,205410144,Victoria Locality Boundary layer (MapServer/2)
MOGLONEMBY,MOGLONEMBY,102095,840422586,205408702,Victoria Locality Boundary layer (MapServer/2)
MOKEPILLY,MOKEPILLY,102096,468965820,205409498,Victoria Locality Boundary layer (MapServer/2)
MOLESWORTH,MOLESWORTH,102097,806917026,205408152,Victoria Locality Boundary layer (MapServer/2)
MOLIAGUL,MOLIAGUL,102098,843399934,205408634,Victoria Locality Boundary layer (MapServer/2)
MOLKA,MOLKA,102100,468965466,205407907,Victoria Locality Boundary layer (MapServer/2)
MOLLONGGHIP,MOLLONGGHIP,102101,831486758,205409448,Victoria Locality Boundary layer (MapServer/2)
MOLOGA,MOLOGA,102103,468965078,205408284,Victoria Locality Boundary layer (MapServer/2)
MOLYULLAH,MOLYULLAH,102104,546110210,205408160,Victoria Locality Boundary layer (MapServer/2)
MONBULK,MONBULK,102105,853386400,205409489,Victoria Locality Boundary layer (MapServer/2)
MONEGEETTA,MONEGEETTA,102106,839445912,205409328,Victoria Locality Boundary layer (MapServer/2)
MONGANS BRIDGE,MONGANS BRIDGE,102107,468965424,205409195,Victoria Locality Boundary layer (MapServer/2)
MONOMAK,MONOMAK,102108,468966525,205407771,Victoria Locality Boundary layer (MapServer/2)
MONOMEITH,MONOMEITH,102109,763860824,205409542,Victoria Locality Boundary layer (MapServer/2)
MONT ALBERT,MONT ALBERT,102111,746966701,205410317,Victoria Locality Boundary layer (MapServer/2)
MONT ALBERT NORTH,MONT ALBERT NORTH,102112,857596580,205410283,Victoria Locality Boundary layer (MapServer/2)
MONTGOMERY,MONTGOMERY,102113,468967034,205409755,Victoria Locality Boundary layer (MapServer/2)
MONTMORENCY,MONTMORENCY,102114,875319018,205410162,Victoria Locality Boundary layer (MapServer/2)
MONTROSE,MONTROSE,102115,820278114,205409809,Victoria Locality Boundary layer (MapServer/2)
MOOLAP,MOOLAP,102116,728238623,205409134,Victoria Locality Boundary layer (MapServer/2)
MOOLERR,MOOLERR,102117,468965452,205408820,Victoria Locality Boundary layer (MapServer/2)
MOOLORT,MOOLORT,102118,845388121,205408107,Victoria Locality Boundary layer (MapServer/2)
MOONAMBEL,MOONAMBEL,102120,835229255,205408494,Victoria Locality Boundary layer (MapServer/2)
MOONDARRA,MOONDARRA,102121,808851364,205407891,Victoria Locality Boundary layer (MapServer/2)
MOONEE PONDS,MOONEE PONDS,102123,858988770,205410122,Victoria Locality Boundary layer (MapServer/2)
MOONLIGHT FLAT (CASTLEMAINE),MOONLIGHT FLAT,102124,841274368,205410200,Victoria Locality Boundary layer (MapServer/2)
MOONLIGHT FLAT (MARYBOROUGH),MOONLIGHT FLAT,102125,468965790,205409708,Victoria Locality Boundary layer (MapServer/2)
MOORA,MOORA,102126,512489565,205409765,Victoria Locality Boundary layer (MapServer/2)
MOORABBIN,MOORABBIN,102127,739400823,205410107,Victoria Locality Boundary layer (MapServer/2)
MOORABBIN AIRPORT,MOORABBIN AIRPORT,102128,720822378,205410224,Victoria Locality Boundary layer (MapServer/2)
MOORABOOL,MOORABOOL,102129,792936295,205409145,Victoria Locality Boundary layer (MapServer/2)
MOORALLA,MOORALLA,102130,788052871,205407572,Victoria Locality Boundary layer (MapServer/2)
MOORILIM,MOORILIM,102131,815858185,205409129,Victoria Locality Boundary layer (MapServer/2)
MOORMBOOL WEST,MOORMBOOL WEST,102133,824742285,205407760,Victoria Locality Boundary layer (MapServer/2)
MOORNAPA,MOORNAPA,102134,666767828,205407625,Victoria Locality Boundary layer (MapServer/2)
MOORNGAG,MOORNGAG,102135,468965511,205408872,Victoria Locality Boundary layer (MapServer/2)
MOOROODUC,MOOROODUC,102136,776340591,205408836,Victoria Locality Boundary layer (MapServer/2)
MOOROOLBARK,MOOROOLBARK,102137,882011940,205409730,Victoria Locality Boundary layer (MapServer/2)
MOOROOPNA,MOOROOPNA,102138,815858145,205408981,Victoria Locality Boundary layer (MapServer/2)
MOOROOPNA NORTH,MOOROOPNA NORTH,102139,815858133,205408888,Victoria Locality Boundary layer (MapServer/2)
MOOROOPNA NORTH WEST,MOOROOPNA NORTH WEST,102140,815858140,205409504,Victoria Locality Boundary layer (MapServer/2)
MORANDING,MORANDING,102141,814063495,205409153,Victoria Locality Boundary layer (MapServer/2)
MORDIALLOC,MORDIALLOC,102142,720822383,205410121,Victoria Locality Boundary layer (MapServer/2)
MORGIANA,MORGIANA,102143,788052915,205409121,Victoria Locality Boundary layer (MapServer/2)
MORIAC,MORIAC,102144,796758814,205409615,Victoria Locality Boundary layer (MapServer/2)
MORNINGTON,MORNINGTON,102145,776340589,205409453,Victoria Locality Boundary layer (MapServer/2)
MOROKA,MOROKA,102146,468966164,205407836,Victoria Locality Boundary layer (MapServer/2)
MORRISONS,MORRISONS,102148,802469091,205408343,Victoria Locality Boundary layer (MapServer/2)
MORRL MORRL,MORRL MORRL,102149,468965657,205408989,Victoria Locality Boundary layer (MapServer/2)
MORTLAKE,MORTLAKE,102150,810305641,205407487,Victoria Locality Boundary layer (MapServer/2)
MORTON PLAINS,MORTON PLAINS,102151,468965006,205407833,Victoria Locality Boundary layer (MapServer/2)
MORWELL,MORWELL,102152,800701828,205408794,Victoria Locality Boundary layer (MapServer/2)
MOSSIFACE,MOSSIFACE,102153,836975023,205409818,Victoria Locality Boundary layer (MapServer/2)
MOUNT ALFRED,MOUNT ALFRED,102154,543035745,205408518,Victoria Locality Boundary layer (MapServer/2)
MOUNT BEAUTY,MOUNT BEAUTY,102155,468965538,205408633,Victoria Locality Boundary layer (MapServer/2)
MOUNT BECKWORTH,MOUNT BECKWORTH,102156,829328708,205409394,Victoria Locality Boundary layer (MapServer/2)
MOUNT BEST,MOUNT BEST,102157,812374090,205409655,Victoria Locality Boundary layer (MapServer/2)
MOUNT BOLTON,MOUNT BOLTON,102158,829328709,205409320,Victoria Locality Boundary layer (MapServer/2)
MOUNT BRUNO,MOUNT BRUNO,102159,468965205,205409413,Victoria Locality Boundary layer (MapServer/2)
MOUNT BUFFALO,MOUNT BUFFALO,102160,498522644,205407622,Victoria Locality Boundary layer (MapServer/2)
MOUNT BULLER,MOUNT BULLER,102161,540660541,205407410,Victoria Locality Boundary layer (MapServer/2)
MOUNT BURNETT,MOUNT BURNETT,102163,763860788,205409846,Victoria Locality Boundary layer (MapServer/2)
MOUNT BUTE,MOUNT BUTE,102164,810305635,205408366,Victoria Locality Boundary layer (MapServer/2)
MOUNT CAMEL,MOUNT CAMEL,102166,824742284,205408490,Victoria Locality Boundary layer (MapServer/2)
MOUNT CAMERON,MOUNT CAMERON,102167,468965921,205409118,Victoria Locality Boundary layer (MapServer/2)
MOUNT CLEAR,MOUNT CLEAR,102169,829328769,205409838,Victoria Locality Boundary layer (MapServer/2)
MOUNT COLE,MOUNT COLE,102170,541122135,205408658,Victoria Locality Boundary layer (MapServer/2)
MOUNT COLE CREEK,MOUNT COLE CREEK,102171,540660544,205408920,Victoria Locality Boundary layer (MapServer/2)
MOUNT COTTRELL,MOUNT COTTRELL,102172,791830816,205408326,Victoria Locality Boundary layer (MapServer/2)
MOUNT DANDENONG,MOUNT DANDENONG,102174,820278127,205409946,Victoria Locality Boundary layer (MapServer/2)
MOUNT DORAN,MOUNT DORAN,102175,802469092,205410003,Victoria Locality Boundary layer (MapServer/2)
MOUNT DRYDEN,MOUNT DRYDEN,102176,840422615,205408887,Victoria Locality Boundary layer (MapServer/2)
MOUNT DUNEED,MOUNT DUNEED,102178,796758812,205408642,Victoria Locality Boundary layer (MapServer/2)
MOUNT ECCLES,MOUNT ECCLES,102179,812374042,205409488,Victoria Locality Boundary layer (MapServer/2)
MOUNT ECCLES SOUTH,MOUNT ECCLES SOUTH,102180,812374058,205410343,Victoria Locality Boundary layer (MapServer/2)
MOUNT EGERTON,MOUNT EGERTON,102181,802469066,205408646,Victoria Locality Boundary layer (MapServer/2)
MOUNT ELIZA,MOUNT ELIZA,102182,785173884,205409400,Victoria Locality Boundary layer (MapServer/2)
MOUNT EMU,MOUNT EMU,102183,835229285,205408582,Victoria Locality Boundary layer (MapServer/2)
MOUNT EVELYN,MOUNT EVELYN,102184,820278109,205409607,Victoria Locality Boundary layer (MapServer/2)
MOUNT FRANKLIN,MOUNT FRANKLIN,102185,544142767,205409614,Victoria Locality Boundary layer (MapServer/2)
MOUNT GLASGOW,MOUNT GLASGOW,102186,468965932,205409757,Victoria Locality Boundary layer (MapServer/2)
MOUNT HELEN,MOUNT HELEN,102187,829328773,205409796,Victoria Locality Boundary layer (MapServer/2)
MOUNT HOOGHLY,MOUNT HOOGHLY,102188,843399942,205408777,Victoria Locality Boundary layer (MapServer/2)
MOUNT LONARCH,MOUNT LONARCH,102189,835229264,205408435,Victoria Locality Boundary layer (MapServer/2)
MOUNT MACEDON,MOUNT MACEDON,102190,839445911,205409070,Victoria Locality Boundary layer (MapServer/2)
MOUNT MAJOR,MOUNT MAJOR,102191,815858144,205409665,Victoria Locality Boundary layer (MapServer/2)
MOUNT MARTHA,MOUNT MARTHA,102192,776340592,205409177,Victoria Locality Boundary layer (MapServer/2)
MOUNT MERCER,MOUNT MERCER,102193,792936268,205408007,Victoria Locality Boundary layer (MapServer/2)
MOUNT MORIAC,MOUNT MORIAC,102194,796758810,205408899,Victoria Locality Boundary layer (MapServer/2)
MOUNT NAPIER,MOUNT NAPIER,102195,788052929,205409115,Victoria Locality Boundary layer (MapServer/2)
MOUNT PLEASANT,MOUNT PLEASANT,102196,829328765,205410277,Victoria Locality Boundary layer (MapServer/2)
MOUNT PROSPECT,MOUNT PROSPECT,102197,831486741,205409711,Victoria Locality Boundary layer (MapServer/2)
MOUNT RICHMOND,MOUNT RICHMOND,102198,795436771,205407492,Victoria Locality Boundary layer (MapServer/2)
MOUNT ROWAN,MOUNT ROWAN,102199,829328732,205409915,Victoria Locality Boundary layer (MapServer/2)
MOUNT SABINE,MOUNT SABINE,102200,805745222,205410083,Victoria Locality Boundary layer (MapServer/2)
MOUNT TASSIE,MOUNT TASSIE,102201,800701851,205409396,Victoria Locality Boundary layer (MapServer/2)
MOUNT TAYLOR,MOUNT TAYLOR,102202,836975016,205408213,Victoria Locality Boundary layer (MapServer/2)
MOUNT TOOLEBEWONG,MOUNT TOOLEBEWONG,102203,820278093,205409739,Victoria Locality Boundary layer (MapServer/2)
MOUNT WALLACE,MOUNT WALLACE,102204,802469085,205408398,Victoria Locality Boundary layer (MapServer/2)
MOUNT WAVERLEY,MOUNT WAVERLEY,102205,756167885,205409674,Victoria Locality Boundary layer (MapServer/2)
MOUNTAIN BAY,MOUNTAIN BAY,102206,493022593,205409875,Victoria Locality Boundary layer (MapServer/2)
MOUNTAIN VIEW,MOUNTAIN VIEW,102207,812374031,205409550,Victoria Locality Boundary layer (MapServer/2)
MOUTAJUP,MOUTAJUP,102209,788052905,205408021,Victoria Locality Boundary layer (MapServer/2)
MOYARRA,MOYARRA,102210,812374072,205409662,Victoria Locality Boundary layer (MapServer/2)
MOYHU,MOYHU,102211,545729826,205408084,Victoria Locality Boundary layer (MapServer/2)
MOYREISK,MOYREISK,102212,468965651,205408429,Victoria Locality Boundary layer (MapServer/2)
MOYSTON,MOYSTON,102213,468965935,205407603,Victoria Locality Boundary layer (MapServer/2)
MUCKATAH,MUCKATAH,102214,838124770,205408980,Victoria Locality Boundary layer (MapServer/2)
MUCKLEFORD,MUCKLEFORD,102215,841274361,205408672,Victoria Locality Boundary layer (MapServer/2)
MUCKLEFORD SOUTH,MUCKLEFORD SOUTH,102216,841274375,205409534,Victoria Locality Boundary layer (MapServer/2)
MUDGEGONGA,MUDGEGONGA,102217,468965322,205407727,Victoria Locality Boundary layer (MapServer/2)
MULGRAVE,MULGRAVE,102219,873205682,205409825,Victoria Locality Boundary layer (MapServer/2)
MUMBANNAR,MUMBANNAR,102220,795436757,205407461,Victoria Locality Boundary layer (MapServer/2)
MUNDOONA,MUNDOONA,102221,815858107,205409111,Victoria Locality Boundary layer (MapServer/2)
