locality_name,gazetted_locality_name,vicnames_id,ufi,pfi,has_public_parking_data,parking_entity_count,source_owner_count,source_dataset_count,source_owners,source_datasets
LAURISTON,LAURISTON,101807,878544533,205409349,False,0,0,0,,
LAVERS HILL,LAVERS HILL,101808,805745221,205408500,False,0,0,0,,
LAVERTON,LAVERTON,101809,812633156,205409979,False,0,0,0,,
LAVERTON NORTH,LAVERTON NORTH,101811,812633155,205409669,False,0,0,0,,
LAWLER,LAWLER,101812,468965236,205408615,False,0,0,0,,
LAWLOIT,LAWLOIT,101814,468965263,205408161,False,0,0,0,,
LAWRENCE,LAWRENCE,101815,831486717,205409799,False,0,0,0,,
LEAGHUR,LEAGHUR,101816,835229190,205408394,False,0,0,0,,
LEARMONTH,LEARMONTH,101817,829328719,205408950,False,0,0,0,,
LEDCOURT,LEDCOURT,101818,840422607,205408077,False,0,0,0,,
LEICHARDT,LEICHARDT,101819,824742259,205408313,False,0,0,0,,
LEIGH CREEK,LEIGH CREEK,101821,829328752,205410070,False,0,0,0,,
LEITCHVILLE,LEITCHVILLE,101822,858016796,205407870,False,0,0,0,,
LEMNOS,LEMNOS,101824,815858138,205409557,False,0,0,0,,
LENEVA,LENEVA,101825,817075014,205408221,False,0,0,0,,
LEONARDS HILL,LEONARDS HILL,101826,831486744,205409318,False,0,0,0,,
LEONGATHA,LEONGATHA,101827,812374063,205408882,False,0,0,0,,
LEONGATHA NORTH,LEONGATHA NORTH,101828,812374054,205408985,False,0,0,0,,
LEONGATHA SOUTH,LEONGATHA SOUTH,101829,812374074,205407845,False,0,0,0,,
LEOPOLD,LEOPOLD,101830,728238640,205409292,False,0,0,0,,
LERDERDERG,LERDERDERG,101831,831486753,205407802,False,0,0,0,,
LESLIE MANOR,LESLIE MANOR,101832,810305647,205407633,False,0,0,0,,
LETHBRIDGE,LETHBRIDGE,101833,792936286,205408186,False,0,0,0,,
LEXTON,LEXTON,101834,835229263,205407806,False,0,0,0,,
LICOLA,LICOLA,101835,808851318,205407561,False,0,0,0,,
LICOLA NORTH,LICOLA NORTH,101836,540660547,205408285,False,0,0,0,,
LILLICO,LILLICO,101838,808851391,205410080,False,0,0,0,,
LILLICUR,LILLICUR,101839,468965885,205408654,False,0,0,0,,
LILLIMUR,LILLIMUR,101841,468965193,205407477,False,0,0,0,,
LILLIPUT,LILLIPUT,101842,468965043,205408231,False,0,0,0,,
LILYDALE,LILYDALE,101843,869477644,205409221,False,0,0,0,,
LIMA,LIMA,101844,468965529,205409348,False,0,0,0,,
LIMA EAST,LIMA EAST,101845,468965581,205408617,False,0,0,0,,
LIMA SOUTH,LIMA SOUTH,101846,541553484,205408738,False,0,0,0,,
LIMESTONE,LIMESTONE,101848,806917039,205407761,False,0,0,0,,
LINDENOW,LINDENOW,101849,836975035,205409742,False,0,0,0,,
LINDENOW SOUTH,LINDENOW SOUTH,101850,836975041,205407898,False,0,0,0,,
LINDSAY,LINDSAY,101851,795436738,205408400,False,0,0,0,,
LINDSAY POINT,LINDSAY POINT,101852,826549763,205407690,False,0,0,0,,
LINGA,LINGA,101853,826549804,205407531,False,0,0,0,,
LINTON,LINTON,101854,792936247,205408530,False,0,0,0,,
LIPAROO,LIPAROO,101856,826549789,205408008,False,0,0,0,,
LISMORE,LISMORE,101857,810305637,205407559,False,0,0,0,,
LITCHFIELD,LITCHFIELD,101858,468965168,205408005,False,0,0,0,,
LITTLE DESERT,LITTLE DESERT,101859,468965311,205407437,False,0,0,0,,
LITTLE HAMPTON,LITTLE HAMPTON,101860,831486728,205409794,False,0,0,0,,
LITTLE RIVER,LITTLE RIVER,101862,855324531,205407673,False,0,0,0,,
LLANELLY,LLANELLY,101863,835229245,205408908,False,0,0,0,,
LLOWALONG,LLOWALONG,101864,468966865,205409575,False,0,0,0,,
LOCH,LOCH,101866,812374040,205408296,False,0,0,0,,
LOCH SPORT,LOCH SPORT,101867,468966961,205408201,False,0,0,0,,
LOCH VALLEY,LOCH VALLEY,101868,820278111,205409236,False,0,0,0,,
LOCKINGTON,LOCKINGTON,101869,468965157,205408097,False,0,0,0,,
LOCKSLEY,LOCKSLEY,101870,840422597,205408194,False,0,0,0,,
LOCKWOOD,LOCKWOOD,101871,824742297,205408902,False,0,0,0,,
LOCKWOOD SOUTH,LOCKWOOD SOUTH,101872,824742306,205408684,False,0,0,0,,
LODDON VALE,LODDON VALE,101874,468964970,205408486,False,0,0,0,,
LOGAN,LOGAN,101875,835229235,205407989,False,0,0,0,,
LONDRIGAN,LONDRIGAN,101877,821620745,205409041,False,0,0,0,,
LONG FOREST,LONG FOREST,101878,856969667,205409821,False,0,0,0,,
LONG GULLY,LONG GULLY,101879,824742280,205410196,False,0,0,0,,
LONGERENONG,LONGERENONG,101880,468965475,205408362,False,0,0,0,,
LONGFORD,LONGFORD,101882,832994354,205407502,False,0,0,0,,
LONGLEA,LONGLEA,101883,824742274,205409080,False,0,0,0,,
LONGWARRY,LONGWARRY,101884,808851381,205408705,False,0,0,0,,
LONGWARRY NORTH,LONGWARRY NORTH,101886,808851375,205409887,False,0,0,0,,
LONGWOOD,LONGWOOD,101887,468965553,205408059,False,0,0,0,,
LONGWOOD EAST,LONGWOOD EAST,101888,520894219,205409056,False,0,0,0,,
LORNE,LORNE,101889,805745206,205408027,False,0,0,0,,
LORQUON,LORQUON,101890,468965076,205409741,False,0,0,0,,
LOVELY BANKS,LOVELY BANKS,101891,728238608,205409189,False,0,0,0,,
LOWER MOIRA,LOWER MOIRA,101892,468965024,205408306,False,0,0,0,,
LOWER NORTON,LOWER NORTON,101893,830094930,205407950,False,0,0,0,,
LOWER PLENTY,LOWER PLENTY,101894,873205676,205409993,False,0,0,0,,
LOY YANG,LOY YANG,101895,800701830,205408880,False,0,0,0,,
LUBECK,LUBECK,101897,844664048,205407753,False,0,0,0,,
LUCAS,LUCAS,104278,829328745,217204941,False,0,0,0,,
LUCKNOW,LUCKNOW,101898,836975036,205409384,False,0,0,0,,
LUCYVALE,LUCYVALE,101899,468965153,205407706,False,0,0,0,,
LURG,LURG,101900,468965393,205408438,False,0,0,0,,
LYAL,LYAL,101901,824742316,205409592,False,0,0,0,,
LYNBROOK,LYNBROOK,101902,761136277,205410143,True,100,1,1,City of Casey,City of Casey Parking Restriction Zones
LYNDHURST,LYNDHURST,101903,785173871,205409598,True,48,1,1,City of Casey,City of Casey Parking Restriction Zones
LYONS,LYONS,101905,795436764,205408692,False,0,0,0,,
LYONVILLE,LYONVILLE,101906,831486735,205409410,False,0,0,0,,
LYSTERFIELD,LYSTERFIELD,101907,856969694,205409160,True,3,1,1,City of Casey,City of Casey Parking Restriction Zones
LYSTERFIELD SOUTH,LYSTERFIELD SOUTH,101909,856969697,205410109,True,2,1,1,City of Casey,City of Casey Parking Restriction Zones
MACARTHUR,MACARTHUR,101910,798567208,205407511,False,0,0,0,,
MACCLESFIELD,MACCLESFIELD,101911,820278134,205409223,False,0,0,0,,
MACEDON,MACEDON,101912,839445914,205408934,False,0,0,0,,
MACKS CREEK,MACKS CREEK,101913,525632928,205409257,False,0,0,0,,
MACLEOD,MACLEOD,101914,875319017,205410110,False,0,0,0,,
MACORNA,MACORNA,101916,468964935,205407844,False,0,0,0,,
MACORNA NORTH,MACORNA NORTH,101918,468964911,205408752,False,0,0,0,,
MACS COVE,MACS COVE,101919,512489567,205410071,False,0,0,0,,
MADALYA,MADALYA,101920,832994358,205408764,False,0,0,0,,
MADDINGLEY,MADDINGLEY,101921,802469082,205409336,False,0,0,0,,
MAFEKING,MAFEKING,101922,840422627,205407577,False,0,0,0,,
MAFFRA,MAFFRA,101923,832994342,205408224,False,0,0,0,,
MAFFRA WEST UPPER,MAFFRA WEST UPPER,101924,504160921,205409423,False,0,0,0,,
MAGPIE,MAGPIE,101925,829328771,205409858,False,0,0,0,,
MAIDEN GULLY,MAIDEN GULLY,101926,824742276,205408830,False,0,0,0,,
MAIDSTONE,MAIDSTONE,101927,857371262,205410216,False,0,0,0,,
MAILORS FLAT,MAILORS FLAT,101928,798567243,205409561,False,0,0,0,,
MAIN LEAD,MAIN LEAD,101929,835229275,205410090,False,0,0,0,,
MAIN RIDGE,MAIN RIDGE,101930,776340615,205409284,False,0,0,0,,
MAINDAMPLE,MAINDAMPLE,101931,551460761,205408150,False,0,0,0,,
MAINTONGOON,MAINTONGOON,101932,806917023,205408483,False,0,0,0,,
MAJOR PLAINS,MAJOR PLAINS,101933,815858143,205408859,False,0,0,0,,
MAJORCA,MAJORCA,101935,845388122,205408461,False,0,0,0,,
MALDON,MALDON,101936,841274355,205408791,False,0,0,0,,
MALLACOOTA,MALLACOOTA,101937,836975006,205407568,False,0,0,0,,
MALMSBURY,MALMSBURY,101939,841274383,205408996,False,0,0,0,,
MALVERN,MALVERN,101941,739400799,205410234,False,0,0,0,,
MALVERN EAST,MALVERN EAST,101942,857371270,205409960,False,0,0,0,,
MAMBOURIN,MAMBOURIN,101943,772162562,205409057,False,0,0,0,,
MANANGATANG,MANANGATANG,101944,826549798,205407449,False,0,0,0,,
MANDURANG,MANDURANG,101945,824742301,205409466,False,0,0,0,,
MANDURANG SOUTH,MANDURANG SOUTH,101946,824742308,205409358,False,0,0,0,,
MANGALORE,MANGALORE,101948,857824958,205408471,False,0,0,0,,
MANIFOLD HEIGHTS,MANIFOLD HEIGHTS,101949,728238626,205410363,False,0,0,0,,
MANNERIM,MANNERIM,101950,728238653,205409188,False,0,0,0,,
MANNIBADAR,MANNIBADAR,101951,810305626,205407829,False,0,0,0,,
MANNS BEACH,MANNS BEACH,101952,832994373,205409190,False,0,0,0,,
MANOR LAKES,MANOR LAKES,122956,772162553,423752265,False,0,0,0,,
MANORINA,MANORINA,101953,468966420,205409137,False,0,0,0,,
MANSFIELD,MANSFIELD,101954,577907021,205407530,False,0,0,0,,
MARAMINGO CREEK,MARAMINGO CREEK,101955,468966064,205408054,False,0,0,0,,
MARCUS HILL,MARCUS HILL,101956,728238658,205409676,False,0,0,0,,
MARDAN,MARDAN,101957,812374066,205408543,False,0,0,0,,
MARENGO,MARENGO,101958,805745239,205410244,False,0,0,0,,
MARIBYRNONG,MARIBYRNONG,101959,857371258,205410051,False,0,0,0,,
MARIONVALE,MARIONVALE,101960,815858123,205409464,False,0,0,0,,
MARKWOOD,MARKWOOD,101961,468965321,205408809,False,0,0,0,,
MARLBED,MARLBED,101962,468964899,205407931,False,0,0,0,,
MARLO,MARLO,101963,468966533,205407801,False,0,0,0,,
MARNOO,MARNOO,101964,468965471,205407925,False,0,0,0,,
MARNOO EAST,MARNOO EAST,101965,468965454,205409205,False,0,0,0,,
MARNOO WEST,MARNOO WEST,101966,468965477,205408183,False,0,0,0,,
MARONG,MARONG,101967,824742272,205408294,False,0,0,0,,
MAROONA,MAROONA,101969,468966070,205407863,False,0,0,0,,
MARRAWEENEY,MARRAWEENEY,101970,497134224,205408849,False,0,0,0,,
MARSHALL,MARSHALL,101971,728238648,205409780,False,0,0,0,,
MARTHAVALE,MARTHAVALE,101972,468966110,205407588,False,0,0,0,,
MARUNGI,MARUNGI,101974,815858114,205409260,False,0,0,0,,
MARYBOROUGH,MARYBOROUGH,101975,843399952,205408757,False,0,0,0,,
MARYKNOLL,MARYKNOLL,101976,763860800,205410203,False,0,0,0,,
MARYSVILLE,MARYSVILLE,101977,820278069,205407638,False,0,0,0,,
MARYVALE,MARYVALE,101978,800701824,205408916,False,0,0,0,,
MASSEY,MASSEY,101979,468965119,205408015,False,0,0,0,,
MATLOCK,MATLOCK,101980,820278076,205408406,False,0,0,0,,
MAUDE,MAUDE,101982,792936288,205408970,False,0,0,0,,
MCCRAE,MCCRAE,101983,776340605,205410132,False,0,0,0,,
MCINTYRE,MCINTYRE,101984,835229243,205409326,False,0,0,0,,
MCKENZIE CREEK,MCKENZIE CREEK,101985,830094932,205408987,False,0,0,0,,
MCKENZIE HILL,MCKENZIE HILL,101986,841274370,205410177,False,0,0,0,,
MCKINNON,MCKINNON,101987,739400820,205410326,False,0,0,0,,
MCLOUGHLINS BEACH,MCLOUGHLINS BEACH,101988,832994369,205410004,False,0,0,0,,
MCMAHONS CREEK,MCMAHONS CREEK,101989,820278078,205407698,False,0,0,0,,
MCMILLANS,MCMILLANS,101990,538698279,205409061,False,0,0,0,,
MEAD,MEAD,101991,538698278,205409238,False,0,0,0,,
MEADOW CREEK,MEADOW CREEK,101992,468965386,205408322,False,0,0,0,,
MEADOW HEIGHTS,MEADOW HEIGHTS,101993,782291771,205410098,False,0,0,0,,
MEATIAN,MEATIAN,101995,468964864,205408697,False,0,0,0,,
MEENIYAN,MEENIYAN,101996,812374084,205408528,False,0,0,0,,
MEERING WEST,MEERING WEST,101997,835229185,205407974,False,0,0,0,,
MEERLIEU,MEERLIEU,101999,468966924,205408117,False,0,0,0,,
MELBOURNE,MELBOURNE,102000,777758969,205410007,True,7067,1,3,City of Melbourne,On-street Parking Bay Sensors | On-street Parking Bays | Parking zones linked to street segments
MELBOURNE AIRPORT,MELBOURNE AIRPORT,102002,869805145,205409285,False,0,0,0,,
MELTON,MELTON,102003,791830787,205409487,False,0,0,0,,
MELTON SOUTH,MELTON SOUTH,102004,791830797,205409184,False,0,0,0,,
MELTON WEST,MELTON WEST,102005,791830789,205409311,False,0,0,0,,
MELVILLE FOREST,MELVILLE FOREST,102006,788052886,205408045,False,0,0,0,,
MELWOOD,MELWOOD,102007,836975022,205410164,False,0,0,0,,
MENA PARK,MENA PARK,102008,468966224,205408945,False,0,0,0,,
MENTONE,MENTONE,102009,720822380,205410118,False,0,0,0,,
MENZIES CREEK,MENZIES CREEK,102010,820278154,205409965,False,0,0,0,,
MEPUNGA,MEPUNGA,102012,798567272,205409750,False,0,0,0,,
MEPUNGA EAST,MEPUNGA EAST,102013,798567270,205409543,False,0,0,0,,
MEPUNGA WEST,MEPUNGA WEST,102014,798567268,205409191,False,0,0,0,,
MERBEIN,MERBEIN,102015,826549769,205409058,False,0,0,0,,
MERBEIN SOUTH,MERBEIN SOUTH,102016,826549775,205409215,False,0,0,0,,
MERBEIN WEST,MERBEIN WEST,102017,826549770,205409927,False,0,0,0,,
MEREDITH,MEREDITH,102018,802469100,205407611,False,0,0,0,,
MERINGUR,MERINGUR,102020,826549781,205407419,False,0,0,0,,
MERINO,MERINO,102021,795436749,205408067,False,0,0,0,,
MERNDA,MERNDA,102022,722909626,205409426,False,0,0,0,,
MERRIANG,MERRIANG,102023,847360190,205409924,False,0,0,0,,
MERRIANG SOUTH,MERRIANG SOUTH,102025,468965417,205409450,False,0,0,0,,
MERRICKS,MERRICKS,102026,776340616,205409776,False,0,0,0,,
MERRICKS BEACH,MERRICKS BEACH,102027,776340618,205410320,False,0,0,0,,
MERRICKS NORTH,MERRICKS NORTH,102028,776340599,205409342,False,0,0,0,,
MERRIGUM,MERRIGUM,102029,815858141,205408594,False,0,0,0,,
MERRIJIG (BAIRNSDALE),MERRIJIG,102030,836975010,205407632,False,0,0,0,,
MERRIJIG (MOUNT BULLER),MERRIJIG,102031,577907022,205407741,False,0,0,0,,
MERRIMU,MERRIMU,102032,802469074,205409556,False,0,0,0,,
MERRINEE,MERRINEE,102033,826549778,205407415,False,0,0,0,,
MERTON,MERTON,102034,806917011,205407913,False,0,0,0,,
METCALFE,METCALFE,102036,841274367,205408412,False,0,0,0,,
METCALFE EAST,METCALFE EAST,102037,839445885,205409861,False,0,0,0,,
METUNG,METUNG,102038,853633157,205409259,False,0,0,0,,
MIA MIA,MIA MIA,102039,824742320,205407776,False,0,0,0,,
MICKLEHAM,MICKLEHAM,102041,857596557,205408611,False,0,0,0,,
MIDDLE CREEK,MIDDLE CREEK,102042,835229272,205409016,False,0,0,0,,
MIDDLE PARK,MIDDLE PARK,102044,743233297,205410367,False,0,0,0,,
MIDDLE TARWIN,MIDDLE TARWIN,102045,812374104,205408644,False,0,0,0,,
MIEPOLL,MIEPOLL,102046,840422583,205408056,False,0,0,0,,
MIGA LAKE,MIGA LAKE,102047,468965570,205407671,False,0,0,0,,
MILAWA,MILAWA,102048,468965286,205408421,False,0,0,0,,
MILDURA,MILDURA,102049,826549771,205408282,False,0,0,0,,
MILL PARK,MILL PARK,102050,713612019,205409743,False,0,0,0,,
MILLBROOK,MILLBROOK,102051,802469063,205408927,False,0,0,0,,
MILLGROVE,MILLGROVE,102052,820278100,205409881,False,0,0,0,,
MILLOO,MILLOO,102053,824742232,205408171,False,0,0,0,,
MILLTOWN,MILLTOWN,102055,795436770,205408381,False,0,0,0,,
MILNES BRIDGE,MILNES BRIDGE,102056,468964905,205409559,False,0,0,0,,
MINCHA,MINCHA,102057,468964966,205408239,False,0,0,0,,
MINCHA WEST,MINCHA WEST,102058,468964941,205408298,False,0,0,0,,
MINERS REST,MINERS REST,102059,829328727,205409164,False,0,0,0,,
MINGAY,MINGAY,102060,810305631,205408277,False,0,0,0,,
MINHAMITE,MINHAMITE,102061,798567202,205407990,False,0,0,0,,
MINIMAY,MINIMAY,102062,468965461,205407522,False,0,0,0,,
MININERA,MININERA,102063,468966296,205407966,False,0,0,0,,
MINJAH,MINJAH,102064,798567210,205408157,False,0,0,0,,
MINMINDIE,MINMINDIE,102065,835229193,205408923,False,0,0,0,,
MINYIP,MINYIP,102066,844664045,205407503,False,0,0,0,,
MIOWERA,MIOWERA,102067,468966151,205407837,False,0,0,0,,
MIRALIE,MIRALIE,102068,509407416,205409886,False,0,0,0,,
MIRAM,MIRAM,102069,468965252,205408746,False,0,0,0,,
MIRBOO,MIRBOO,102071,812374064,205408568,False,0,0,0,,
MIRBOO NORTH,MIRBOO NORTH,102073,812374041,205408085,False,0,0,0,,
MIRIMBAH,MIRIMBAH,102074,499822798,205409511,False,0,0,0,,
MIRRANATWA,MIRRANATWA,102075,788052878,205407916,False,0,0,0,,
MITCHAM,MITCHAM,102076,857371265,205410000,False,0,0,0,,
MITCHELL PARK,MITCHELL PARK,102077,829328733,205409519,False,0,0,0,,
MITCHELLSTOWN,MITCHELLSTOWN,102078,840422598,205408669,False,0,0,0,,
MITIAMO,MITIAMO,102080,552285629,205407650,False,0,0,0,,
MITRE,MITRE,102081,468965483,205408010,False,0,0,0,,
MITTA MITTA,MITTA MITTA,102084,468965293,205407422,False,0,0,0,,
MITTYACK,MITTYACK,102085,826549805,205407660,False,0,0,0,,
MOCKINYA,MOCKINYA,102086,468965707,205408193,False,0,0,0,,
MODELLA,MODELLA,102088,808851394,205409210,False,0,0,0,,
MODEWARRE,MODEWARRE,102089,796758815,205409035,False,0,0,0,,
MOE,MOE,102091,808851397,205409574,False,0,0,0,,
MOE SOUTH,MOE SOUTH,102093,808851405,205409603,False,0,0,0,,
MOGGS CREEK,MOGGS CREEK,102094,796758838,205410144,False,0,0,0,,
MOGLONEMBY,MOGLONEMBY,102095,840422586,205408702,False,0,0,0,,
MOKEPILLY,MOKEPILLY,102096,468965820,205409498,False,0,0,0,,
MOLESWORTH,MOLESWORTH,102097,806917026,205408152,False,0,0,0,,
MOLIAGUL,MOLIAGUL,102098,843399934,205408634,False,0,0,0,,
MOLKA,MOLKA,102100,468965466,205407907,False,0,0,0,,
MOLLONGGHIP,MOLLONGGHIP,102101,831486758,205409448,False,0,0,0,,
MOLOGA,MOLOGA,102103,468965078,205408284,False,0,0,0,,
MOLYULLAH,MOLYULLAH,102104,546110210,205408160,False,0,0,0,,
MONBULK,MONBULK,102105,853386400,205409489,False,0,0,0,,
MONEGEETTA,MONEGEETTA,102106,839445912,205409328,False,0,0,0,,
MONGANS BRIDGE,MONGANS BRIDGE,102107,468965424,205409195,False,0,0,0,,
MONOMAK,MONOMAK,102108,468966525,205407771,False,0,0,0,,
MONOMEITH,MONOMEITH,102109,763860824,205409542,False,0,0,0,,
MONT ALBERT,MONT ALBERT,102111,746966701,205410317,False,0,0,0,,
MONT ALBERT NORTH,MONT ALBERT NORTH,102112,857596580,205410283,False,0,0,0,,
MONTGOMERY,MONTGOMERY,102113,468967034,205409755,False,0,0,0,,
MONTMORENCY,MONTMORENCY,102114,875319018,205410162,False,0,0,0,,
MONTROSE,MONTROSE,102115,820278114,205409809,False,0,0,0,,
MOOLAP,MOOLAP,102116,728238623,205409134,False,0,0,0,,
MOOLERR,MOOLERR,102117,468965452,205408820,False,0,0,0,,
MOOLORT,MOOLORT,102118,845388121,205408107,False,0,0,0,,
MOONAMBEL,MOONAMBEL,102120,835229255,205408494,False,0,0,0,,
MOONDARRA,MOONDARRA,102121,808851364,205407891,False,0,0,0,,
MOONEE PONDS,MOONEE PONDS,102123,858988770,205410122,False,0,0,0,,
MOONLIGHT FLAT (CASTLEMAINE),MOONLIGHT FLAT,102124,841274368,205410200,False,0,0,0,,
MOONLIGHT FLAT (MARYBOROUGH),MOONLIGHT FLAT,102125,468965790,205409708,False,0,0,0,,
MOORA,MOORA,102126,512489565,205409765,False,0,0,0,,
MOORABBIN,MOORABBIN,102127,739400823,205410107,False,0,0,0,,
MOORABBIN AIRPORT,MOORABBIN AIRPORT,102128,720822378,205410224,False,0,0,0,,
MOORABOOL,MOORABOOL,102129,792936295,205409145,False,0,0,0,,
MOORALLA,MOORALLA,102130,788052871,205407572,False,0,0,0,,
MOORILIM,MOORILIM,102131,815858185,205409129,False,0,0,0,,
MOORMBOOL WEST,MOORMBOOL WEST,102133,824742285,205407760,False,0,0,0,,
MOORNAPA,MOORNAPA,102134,666767828,205407625,False,0,0,0,,
MOORNGAG,MOORNGAG,102135,468965511,205408872,False,0,0,0,,
MOOROODUC,MOOROODUC,102136,776340591,205408836,False,0,0,0,,
MOOROOLBARK,MOOROOLBARK,102137,882011940,205409730,False,0,0,0,,
MOOROOPNA,MOOROOPNA,102138,815858145,205408981,False,0,0,0,,
MOOROOPNA NORTH,MOOROOPNA NORTH,102139,815858133,205408888,False,0,0,0,,
MOOROOPNA NORTH WEST,MOOROOPNA NORTH WEST,102140,815858140,205409504,False,0,0,0,,
MORANDING,MORANDING,102141,814063495,205409153,False,0,0,0,,
MORDIALLOC,MORDIALLOC,102142,720822383,205410121,False,0,0,0,,
MORGIANA,MORGIANA,102143,788052915,205409121,False,0,0,0,,
MORIAC,MORIAC,102144,796758814,205409615,False,0,0,0,,
MORNINGTON,MORNINGTON,102145,776340589,205409453,False,0,0,0,,
MOROKA,MOROKA,102146,468966164,205407836,False,0,0,0,,
MORRISONS,MORRISONS,102148,802469091,205408343,False,0,0,0,,
MORRL MORRL,MORRL MORRL,102149,468965657,205408989,False,0,0,0,,
MORTLAKE,MORTLAKE,102150,810305641,205407487,False,0,0,0,,
MORTON PLAINS,MORTON PLAINS,102151,468965006,205407833,False,0,0,0,,
MORWELL,MORWELL,102152,800701828,205408794,False,0,0,0,,
MOSSIFACE,MOSSIFACE,102153,836975023,205409818,False,0,0,0,,
MOUNT ALFRED,MOUNT ALFRED,102154,543035745,205408518,False,0,0,0,,
MOUNT BEAUTY,MOUNT BEAUTY,102155,468965538,205408633,False,0,0,0,,
MOUNT BECKWORTH,MOUNT BECKWORTH,102156,829328708,205409394,False,0,0,0,,
MOUNT BEST,MOUNT BEST,102157,812374090,205409655,False,0,0,0,,
MOUNT BOLTON,MOUNT BOLTON,102158,829328709,205409320,False,0,0,0,,
MOUNT BRUNO,MOUNT BRUNO,102159,468965205,205409413,False,0,0,0,,
MOUNT BUFFALO,MOUNT BUFFALO,102160,498522644,205407622,False,0,0,0,,
MOUNT BULLER,MOUNT BULLER,102161,540660541,205407410,False,0,0,0,,
MOUNT BURNETT,MOUNT BURNETT,102163,763860788,205409846,False,0,0,0,,
MOUNT BUTE,MOUNT BUTE,102164,810305635,205408366,False,0,0,0,,
MOUNT CAMEL,MOUNT CAMEL,102166,824742284,205408490,False,0,0,0,,
MOUNT CAMERON,MOUNT CAMERON,102167,468965921,205409118,False,0,0,0,,
MOUNT CLEAR,MOUNT CLEAR,102169,829328769,205409838,False,0,0,0,,
MOUNT COLE,MOUNT COLE,102170,541122135,205408658,False,0,0,0,,
MOUNT COLE CREEK,MOUNT COLE CREEK,102171,540660544,205408920,False,0,0,0,,
MOUNT COTTRELL,MOUNT COTTRELL,102172,791830816,205408326,False,0,0,0,,
MOUNT DANDENONG,MOUNT DANDENONG,102174,820278127,205409946,False,0,0,0,,
MOUNT DORAN,MOUNT DORAN,102175,802469092,205410003,False,0,0,0,,
MOUNT DRYDEN,MOUNT DRYDEN,102176,840422615,205408887,False,0,0,0,,
MOUNT DUNEED,MOUNT DUNEED,102178,796758812,205408642,False,0,0,0,,
MOUNT ECCLES,MOUNT ECCLES,102179,812374042,205409488,False,0,0,0,,
MOUNT ECCLES SOUTH,MOUNT ECCLES SOUTH,102180,812374058,205410343,False,0,0,0,,
MOUNT EGERTON,MOUNT EGERTON,102181,802469066,205408646,False,0,0,0,,
MOUNT ELIZA,MOUNT ELIZA,102182,785173884,205409400,False,0,0,0,,
MOUNT EMU,MOUNT EMU,102183,835229285,205408582,False,0,0,0,,
MOUNT EVELYN,MOUNT EVELYN,102184,820278109,205409607,False,0,0,0,,
MOUNT FRANKLIN,MOUNT FRANKLIN,102185,544142767,205409614,False,0,0,0,,
MOUNT GLASGOW,MOUNT GLASGOW,102186,468965932,205409757,False,0,0,0,,
MOUNT HELEN,MOUNT HELEN,102187,829328773,205409796,False,0,0,0,,
MOUNT HOOGHLY,MOUNT HOOGHLY,102188,843399942,205408777,False,0,0,0,,
MOUNT LONARCH,MOUNT LONARCH,102189,835229264,205408435,False,0,0,0,,
MOUNT MACEDON,MOUNT MACEDON,102190,839445911,205409070,False,0,0,0,,
MOUNT MAJOR,MOUNT MAJOR,102191,815858144,205409665,False,0,0,0,,
MOUNT MARTHA,MOUNT MARTHA,102192,776340592,205409177,False,0,0,0,,
MOUNT MERCER,MOUNT MERCER,102193,792936268,205408007,False,0,0,0,,
MOUNT MORIAC,MOUNT MORIAC,102194,796758810,205408899,False,0,0,0,,
MOUNT NAPIER,MOUNT NAPIER,102195,788052929,205409115,False,0,0,0,,
MOUNT PLEASANT,MOUNT PLEASANT,102196,829328765,205410277,False,0,0,0,,
MOUNT PROSPECT,MOUNT PROSPECT,102197,831486741,205409711,False,0,0,0,,
MOUNT RICHMOND,MOUNT RICHMOND,102198,795436771,205407492,False,0,0,0,,
MOUNT ROWAN,MOUNT ROWAN,102199,829328732,205409915,False,0,0,0,,
MOUNT SABINE,MOUNT SABINE,102200,805745222,205410083,False,0,0,0,,
MOUNT TASSIE,MOUNT TASSIE,102201,800701851,205409396,False,0,0,0,,
MOUNT TAYLOR,MOUNT TAYLOR,102202,836975016,205408213,False,0,0,0,,
MOUNT TOOLEBEWONG,MOUNT TOOLEBEWONG,102203,820278093,205409739,False,0,0,0,,
MOUNT WALLACE,MOUNT WALLACE,102204,802469085,205408398,False,0,0,0,,
MOUNT WAVERLEY,MOUNT WAVERLEY,102205,756167885,205409674,False,0,0,0,,
MOUNTAIN BAY,MOUNTAIN BAY,102206,493022593,205409875,False,0,0,0,,
MOUNTAIN VIEW,MOUNTAIN VIEW,102207,812374031,205409550,False,0,0,0,,
MOUTAJUP,MOUTAJUP,102209,788052905,205408021,False,0,0,0,,
MOYARRA,MOYARRA,102210,812374072,205409662,False,0,0,0,,
MOYHU,MOYHU,102211,545729826,205408084,False,0,0,0,,
MOYREISK,MOYREISK,102212,468965651,205408429,False,0,0,0,,
MOYSTON,MOYSTON,102213,468965935,205407603,False,0,0,0,,
MUCKATAH,MUCKATAH,102214,838124770,205408980,False,0,0,0,,
MUCKLEFORD,MUCKLEFORD,102215,841274361,205408672,False,0,0,0,,
MUCKLEFORD SOUTH,MUCKLEFORD SOUTH,102216,841274375,205409534,False,0,0,0,,
MUDGEGONGA,MUDGEGONGA,102217,468965322,205407727,False,0,0,0,,
MULGRAVE,MULGRAVE,102219,873205682,205409825,False,0,0,0,,
